#{"env_id": "SpaceInvadersNoFrameskip-v4", "t_start": 1537702303.6375499}
r,l,t
30.0,300,3.108568
135.0,505,4.460201
90.0,420,5.539515
120.0,529,6.857637
120.0,319,7.644415
150.0,458,8.845032
105.0,362,9.739585
140.0,566,11.239309
180.0,684,12.986711
190.0,810,15.110365
225.0,648,16.920078
105.0,389,17.840727
165.0,743,19.606576
10.0,281,20.28098
50.0,402,21.232707
210.0,778,23.086065
80.0,485,24.249103
155.0,449,25.309932
150.0,666,26.888891
110.0,493,28.697051
330.0,913,34.267111
80.0,459,37.073161
410.0,607,40.791569
15.0,288,42.532788
300.0,933,48.302068
90.0,375,50.625814
210.0,534,53.889488
40.0,403,56.416979
50.0,305,58.251774
255.0,734,62.743007
120.0,460,65.561663
215.0,684,69.72852
65.0,440,72.45325
210.0,563,76.096346
65.0,393,78.482669
80.0,525,82.083888
180.0,535,85.506652
250.0,562,88.88586
100.0,293,90.633065
120.0,577,94.450765
245.0,708,98.743904
80.0,486,102.849798
220.0,670,107.573987
120.0,297,109.666221
200.0,605,113.867386
125.0,592,117.988087
210.0,583,122.038525
65.0,440,125.14738
125.0,499,128.618691
70.0,464,131.854771
230.0,615,136.150642
135.0,427,139.121217
40.0,359,141.629703
80.0,434,144.621583
120.0,546,148.440069
80.0,373,151.0306
210.0,642,155.488795
125.0,471,158.792578
225.0,836,164.648156
100.0,539,168.409306
50.0,263,170.216499
445.0,731,175.307816
180.0,527,178.960737
165.0,540,182.723471
105.0,539,186.473181
80.0,460,189.665396
80.0,388,192.414518
50.0,310,194.569079
225.0,662,199.26732
180.0,469,202.577994
85.0,308,204.743572
65.0,321,207.072844
165.0,508,210.671966
110.0,564,214.71874
155.0,349,217.176889
120.0,482,220.630619
105.0,395,223.374918
110.0,274,225.243533
150.0,502,228.674098
260.0,594,232.80316
180.0,517,236.400599
220.0,554,240.230076
230.0,617,244.52087
150.0,416,247.447112
60.0,294,249.437991
235.0,711,254.363751
235.0,743,259.582996
415.0,655,264.169869
60.0,290,266.154066
105.0,378,268.839454
105.0,366,271.372923
210.0,484,274.716639
430.0,659,279.21737
80.0,373,281.817088
80.0,397,284.560591
210.0,469,287.808191
115.0,460,290.9638
200.0,614,295.15643
55.0,288,297.167153
135.0,467,300.360274
80.0,421,303.600329
240.0,766,308.925389
100.0,297,311.075076
135.0,371,313.77072
240.0,574,317.771772
75.0,458,320.92827
130.0,415,323.778505
110.0,295,325.815048
155.0,465,329.275625
120.0,561,333.117726
155.0,410,335.844583
185.0,614,340.001489
240.0,530,343.51722
180.0,722,348.355083
140.0,525,351.882644
120.0,419,354.780264
440.0,1066,361.991938
130.0,555,365.800561
125.0,285,367.711035
165.0,627,372.013827
180.0,705,377.322728
380.0,827,382.972857
65.0,281,384.839613
330.0,609,389.005052
390.0,964,395.539198
210.0,579,399.463601
20.0,345,401.81514
315.0,670,406.340953
210.0,592,410.384498
110.0,626,414.62188
150.0,452,417.682439
90.0,298,419.705
90.0,396,422.367355
155.0,581,426.322345
115.0,479,429.601562
140.0,445,432.59357
65.0,279,434.473384
460.0,732,439.438202
135.0,551,443.697458
135.0,493,447.050274
115.0,474,450.289333
195.0,518,453.828913
290.0,757,458.974463
205.0,601,463.049375
715.0,1001,469.907551
215.0,553,473.622098
135.0,572,477.51511
295.0,814,483.022363
140.0,469,486.236311
240.0,656,490.672112
150.0,576,494.574243
130.0,397,497.220517
135.0,456,500.305861
80.0,311,502.430322
105.0,388,505.062023
125.0,402,507.777589
240.0,778,513.74501
105.0,351,516.151229
135.0,469,519.305663
180.0,577,523.251446
225.0,560,527.105269
90.0,383,529.749575
80.0,406,532.495034
90.0,431,535.428131
135.0,510,538.866199
185.0,840,544.576202
240.0,656,549.007011
325.0,913,555.281669
290.0,634,559.537047
320.0,677,564.125319
225.0,556,567.954592
30.0,422,570.871329
130.0,466,574.006583
150.0,494,577.403189
225.0,630,581.725721
240.0,604,586.244808
380.0,768,591.69368
315.0,734,596.898086
135.0,493,600.325663
140.0,574,604.43038
135.0,515,608.069319
220.0,586,612.607876
135.0,507,616.226148
230.0,791,621.886822
105.0,366,624.509053
170.0,468,627.819552
180.0,608,632.202729
135.0,496,635.77131
390.0,935,642.328245
215.0,599,646.503328
265.0,892,652.702588
485.0,768,661.273582
285.0,558,665.214698
230.0,604,669.555598
140.0,505,673.533249
130.0,356,675.754407
210.0,614,679.782206
135.0,521,683.039346
225.0,586,686.709551
290.0,1048,693.196058
210.0,501,696.274904
340.0,784,701.045833
35.0,284,702.759402
125.0,366,704.969542
75.0,265,706.575042
395.0,527,709.79521
195.0,636,713.710916
215.0,593,717.322941
200.0,595,721.224702
155.0,377,725.458641
480.0,765,730.213408
265.0,811,735.185215
290.0,565,739.219154
210.0,468,742.572892
160.0,508,746.24337
220.0,778,751.825033
40.0,280,753.845638
130.0,494,757.358773
135.0,518,761.077681
200.0,590,765.361465
310.0,868,771.518627
185.0,538,775.34175
220.0,566,779.356727
485.0,741,784.643953
195.0,465,787.925617
170.0,499,791.479074
125.0,470,794.818997
180.0,546,798.669609
210.0,483,802.122816
210.0,594,806.40571
120.0,598,810.713475
110.0,523,814.495524
315.0,758,819.901362
75.0,455,823.121347
260.0,755,828.669828
455.0,916,835.265483
325.0,668,840.14612
530.0,753,845.626665
55.0,373,848.154824
210.0,484,851.453322
35.0,302,853.492788
545.0,939,859.908379
245.0,738,864.928544
490.0,852,871.320942
275.0,720,876.445224
135.0,380,879.013057
275.0,639,883.37149
180.0,510,886.854709
350.0,667,891.417244
100.0,433,894.346564
215.0,612,898.512154
285.0,708,903.38882
395.0,797,908.856129
440.0,715,913.71315
180.0,546,917.455469
225.0,825,923.091231
195.0,769,928.403511
200.0,1096,935.981575
215.0,597,941.362002
240.0,738,946.358194
240.0,1150,954.17289
515.0,756,959.334927
240.0,773,964.589165
110.0,504,968.002847
285.0,941,974.487381
265.0,756,979.586293
390.0,725,984.5445
115.0,425,987.441175
220.0,696,992.213098
210.0,536,995.847053
335.0,863,1001.791075
305.0,985,1009.048214
165.0,525,1012.653044
185.0,524,1016.182356
55.0,358,1018.632528
150.0,530,1022.239321
130.0,505,1025.657872
105.0,613,1029.850709
110.0,460,1033.01662
315.0,739,1038.061238
335.0,815,1043.590118
335.0,728,1048.595498
75.0,463,1051.781421
290.0,717,1056.696356
295.0,869,1062.73293
285.0,913,1068.94806
245.0,708,1073.794192
190.0,545,1077.523489
230.0,609,1081.662697
695.0,998,1088.528358
290.0,785,1093.870483
285.0,689,1098.631204
505.0,838,1104.364959
130.0,550,1108.112024
445.0,917,1114.406853
300.0,679,1119.041981
425.0,670,1123.644596
200.0,734,1128.649397
315.0,870,1134.586451
315.0,618,1138.766667
125.0,535,1142.429768
245.0,1053,1150.099787
95.0,471,1153.334037
225.0,731,1158.356114
475.0,620,1162.606836
285.0,638,1167.009422
270.0,832,1172.740704
305.0,797,1178.229067
230.0,668,1182.801702
290.0,731,1187.814332
365.0,775,1193.126156
20.0,290,1195.113205
140.0,507,1198.58908
150.0,730,1203.601285
155.0,440,1206.613112
170.0,592,1210.633015
105.0,469,1213.839626
165.0,719,1219.368758
685.0,967,1226.399231
125.0,508,1229.707386
160.0,411,1232.224686
355.0,751,1236.927973
185.0,617,1240.719521
155.0,703,1245.012691
290.0,1036,1252.392262
130.0,524,1256.02054
215.0,504,1259.502237
395.0,707,1264.425838
125.0,664,1269.013649
285.0,998,1275.963559
400.0,1142,1283.886022
215.0,715,1288.803221
215.0,734,1293.947037
235.0,658,1298.530722
440.0,705,1303.393885
140.0,834,1309.187848
265.0,914,1315.497083
405.0,653,1320.026877
305.0,831,1325.857638
230.0,773,1331.181381
190.0,666,1335.77595
260.0,811,1341.409808
245.0,739,1346.511112
155.0,607,1350.702526
300.0,687,1355.41048
260.0,767,1360.725879
345.0,666,1365.385645
120.0,421,1368.295751
280.0,796,1373.852862
300.0,815,1379.53873
260.0,1026,1386.678259
265.0,961,1393.368711
485.0,734,1398.453228
225.0,1132,1406.328339
265.0,788,1411.857768
245.0,765,1417.16282
275.0,688,1421.949643
420.0,1207,1433.023189
290.0,889,1439.211761
230.0,636,1443.660832
300.0,1129,1451.495485
255.0,852,1457.513702
250.0,1184,1465.78345
500.0,910,1472.129127
440.0,996,1479.107004
460.0,922,1485.602124
275.0,650,1490.155684
260.0,634,1494.570599
420.0,953,1501.738506
455.0,784,1507.200576
320.0,1017,1514.299562
445.0,843,1520.12087
285.0,799,1525.711721
270.0,958,1532.438574
225.0,963,1539.15843
220.0,1213,1547.55168
320.0,684,1552.362416
715.0,1005,1559.40135
240.0,948,1566.024576
315.0,815,1572.352392
315.0,888,1578.632038
470.0,704,1583.566032
165.0,684,1588.350295
465.0,787,1593.869552
295.0,891,1600.126301
245.0,638,1604.554088
340.0,824,1610.359392
365.0,1117,1618.150367
315.0,985,1625.09141
500.0,702,1629.968363
315.0,586,1634.06753
445.0,989,1642.473107
235.0,591,1646.654285
560.0,1016,1653.775028
510.0,797,1659.32177
490.0,853,1665.233403
335.0,626,1669.629586
270.0,761,1674.890119
295.0,980,1681.785237
305.0,789,1687.301464
575.0,892,1693.506015
260.0,770,1698.896794
350.0,799,1704.486832
345.0,819,1710.185374
630.0,1069,1720.609685
335.0,1034,1727.79587
445.0,711,1732.697805
310.0,1020,1739.750711
305.0,825,1745.511484
100.0,568,1749.463616
320.0,772,1754.847836
460.0,798,1760.436993
415.0,1038,1767.680174
330.0,894,1773.987733
285.0,928,1780.46494
315.0,677,1785.132922
260.0,724,1790.894428
265.0,720,1795.904756
420.0,983,1802.73496
300.0,845,1808.58111
550.0,870,1814.582046
430.0,824,1820.255309
570.0,764,1825.562708
305.0,748,1830.767081
495.0,702,1835.697766
395.0,575,1839.686802
290.0,730,1844.756161
330.0,698,1849.56898
240.0,637,1853.995445
340.0,770,1859.330273
345.0,664,1863.944244
460.0,723,1868.90473
130.0,766,1874.382162
310.0,753,1879.664199
245.0,755,1884.937165
315.0,601,1889.215918
475.0,762,1894.507072
370.0,783,1899.911351
265.0,728,1904.964932
565.0,904,1911.227939
200.0,607,1915.448655
315.0,845,1921.280832
210.0,750,1926.531367
290.0,699,1931.406399
535.0,790,1936.917439
305.0,677,1941.642479
295.0,942,1948.237172
290.0,750,1953.448254
290.0,827,1959.179475
495.0,821,1964.898298
580.0,1274,1973.71894
35.0,334,1976.035815
245.0,837,1981.821514
365.0,724,1986.811844
515.0,750,1992.000556
230.0,775,1997.407785
420.0,835,2003.182762
185.0,597,2007.349623
285.0,730,2012.46539
340.0,815,2018.091915
250.0,564,2021.706801
450.0,1177,2028.962295
330.0,781,2033.80386
595.0,840,2039.180321
345.0,716,2044.183944
245.0,854,2050.111669
260.0,639,2054.580022
315.0,774,2059.919167
270.0,780,2065.310687
405.0,1082,2072.84475
515.0,1363,2082.276572
235.0,687,2087.024543
405.0,734,2092.168752
360.0,1187,2100.267236
345.0,853,2105.560422
560.0,770,2110.300695
345.0,753,2114.942704
520.0,756,2119.652642
565.0,834,2124.811768
305.0,853,2130.272233
360.0,908,2136.664168
390.0,822,2142.429484
270.0,838,2148.270204
515.0,899,2154.541532
240.0,690,2159.364089
285.0,718,2164.348886
685.0,1025,2171.400686
160.0,770,2176.800972
420.0,837,2182.817914
515.0,765,2188.172337
520.0,680,2192.884356
305.0,757,2198.080032
285.0,776,2205.029209
405.0,1027,2212.113475
360.0,759,2217.370432
335.0,721,2222.364507
315.0,711,2227.293486
360.0,836,2233.085325
260.0,822,2238.844777
465.0,764,2244.150926
490.0,806,2249.7421
630.0,924,2256.202272
295.0,830,2261.997439
475.0,803,2267.630208
545.0,665,2272.253406
335.0,796,2279.504838
420.0,819,2285.14223
350.0,646,2289.630499
545.0,815,2295.290782
320.0,749,2300.511708
335.0,790,2305.992211
500.0,1025,2313.057336
345.0,825,2318.769856
455.0,1099,2326.413442
215.0,600,2330.541806
465.0,949,2337.078074
305.0,784,2342.545309
245.0,866,2349.381814
295.0,754,2354.680699
440.0,1138,2362.664508
200.0,737,2367.882413
315.0,855,2373.891952
375.0,930,2380.387225
545.0,908,2386.777288
660.0,1025,2393.838369
130.0,555,2397.724445
505.0,1033,2404.88201
345.0,840,2410.67722
180.0,555,2414.521881
345.0,840,2420.39857
700.0,1296,2429.328417
475.0,1162,2437.442889
285.0,618,2441.70752
255.0,547,2445.557853
360.0,786,2451.00154
345.0,712,2455.950856
575.0,827,2461.664613
340.0,768,2466.961478
220.0,809,2472.623304
335.0,773,2478.107316
300.0,762,2483.440612
520.0,1072,2490.939883
285.0,732,2495.991185
270.0,807,2501.585211
345.0,886,2507.769754
800.0,1211,2516.131738
570.0,632,2520.551425
285.0,675,2525.29811
280.0,640,2529.737243
375.0,888,2535.831525
515.0,1360,2545.149493
580.0,995,2551.953281
215.0,512,2555.502356
385.0,916,2561.832857
420.0,929,2568.238906
755.0,1434,2578.124118
460.0,726,2583.15115
275.0,816,2588.868318
310.0,674,2593.548503
390.0,754,2598.758652
365.0,946,2605.322948
345.0,818,2611.064365
170.0,729,2616.127485
425.0,830,2621.866371
315.0,659,2626.424722
215.0,600,2630.561879
585.0,1101,2638.087146
810.0,1295,2647.029361
415.0,842,2652.872376
665.0,923,2659.279521
345.0,659,2663.911835
580.0,1404,2673.621227
420.0,709,2678.548684
360.0,690,2683.353766
595.0,825,2689.103956
305.0,887,2695.284276
630.0,1242,2704.173768
340.0,702,2708.516659
595.0,702,2712.893068
475.0,938,2718.668614
340.0,809,2723.869041
285.0,773,2729.293552
500.0,835,2735.107229
340.0,771,2740.434279
780.0,823,2746.130123
410.0,653,2750.684214
420.0,929,2757.091442
315.0,792,2762.579679
610.0,975,2769.328938
315.0,719,2774.696805
640.0,863,2780.775448
515.0,798,2786.320089
405.0,613,2790.61017
345.0,826,2796.343709
505.0,851,2802.3278
420.0,957,2808.984247
280.0,663,2813.621013
565.0,1066,2821.080898
330.0,771,2826.458216
855.0,1756,2839.462229
315.0,719,2844.528147
360.0,729,2849.677202
430.0,939,2856.237749
580.0,1202,2864.478907
190.0,610,2868.707181
440.0,866,2874.709258
290.0,778,2880.078052
345.0,655,2884.601841
295.0,794,2890.137307
330.0,837,2896.021775
490.0,839,2901.883128
445.0,1056,2909.208084
590.0,804,2914.804343
295.0,729,2919.869786
360.0,1076,2927.336587
600.0,1056,2934.684194
345.0,766,2939.97836
230.0,515,2943.572613
560.0,692,2948.400765
270.0,880,2954.5212
395.0,746,2959.682634
490.0,988,2966.533468
500.0,855,2972.437717
345.0,625,2977.635616
315.0,686,2982.787876
345.0,726,2987.908459
520.0,776,2993.277286
290.0,692,2998.052431
390.0,830,3003.805412
830.0,934,3010.278589
700.0,836,3016.018368
425.0,1043,3023.793179
395.0,736,3029.03126
345.0,684,3033.913641
360.0,827,3040.1
630.0,1407,3049.842149
355.0,718,3054.835835
530.0,675,3059.556878
395.0,986,3066.361922
835.0,918,3072.719521
350.0,694,3077.669892
310.0,680,3082.330465
220.0,764,3087.636168
440.0,615,3091.899199
155.0,409,3094.837406
390.0,747,3099.915197
625.0,933,3106.322466
410.0,775,3111.682683
390.0,828,3117.381023
500.0,881,3123.447358
530.0,862,3129.347263
670.0,691,3134.106159
755.0,1161,3142.075315
360.0,796,3147.538537
415.0,846,3153.34682
485.0,990,3160.163794
285.0,743,3165.285977
270.0,597,3169.385615
490.0,954,3175.946944
280.0,704,3180.806764
430.0,835,3186.567523
485.0,746,3191.740983
425.0,937,3198.206672
345.0,702,3203.05775
270.0,568,3207.042424
385.0,712,3211.994603
525.0,1017,3218.959269
340.0,667,3223.593339
385.0,768,3228.907173
410.0,850,3234.673431
230.0,797,3240.168591
230.0,802,3245.736994
410.0,691,3250.478822
150.0,657,3255.0647
290.0,898,3261.272002
320.0,842,3267.096817
600.0,1071,3274.369859
600.0,1158,3282.366296
605.0,1152,3290.20827
200.0,872,3296.230599
305.0,683,3301.004203
225.0,553,3304.823104
405.0,827,3310.545669
210.0,505,3314.041373
260.0,947,3320.554495
330.0,677,3325.243332
415.0,859,3331.231941
260.0,627,3335.543867
280.0,726,3340.542989
465.0,827,3346.247813
365.0,699,3351.078639
325.0,649,3355.600003
470.0,1014,3362.557431
295.0,713,3367.431547
285.0,637,3371.82473
290.0,942,3378.326913
360.0,788,3383.760014
420.0,809,3389.327888
350.0,772,3394.603209
380.0,1040,3401.742807
415.0,840,3407.475049
305.0,576,3411.443502
245.0,561,3415.293096
525.0,754,3420.487788
345.0,723,3425.453508
630.0,726,3430.404478
485.0,1189,3438.514121
385.0,1055,3445.788213
365.0,713,3450.747094
505.0,1008,3457.675751
230.0,782,3463.090603
340.0,691,3467.845697
515.0,959,3474.410615
585.0,693,3479.128852
485.0,1038,3486.221195
290.0,692,3490.944605
410.0,657,3495.433591
255.0,737,3500.482022
475.0,905,3506.646528
370.0,663,3511.210543
775.0,1088,3518.563723
580.0,943,3525.132682
610.0,825,3530.304979
595.0,1003,3536.458365
545.0,950,3542.250268
330.0,798,3547.142883
420.0,936,3552.83643
475.0,918,3558.431705
395.0,751,3563.021121
370.0,773,3567.741964
490.0,825,3572.803101
365.0,612,3576.533781
275.0,680,3580.680254
295.0,793,3585.520163
415.0,1007,3591.665821
315.0,825,3596.708483
415.0,669,3600.791366
575.0,1143,3607.69202
250.0,536,3610.93698
585.0,925,3616.567987
370.0,800,3621.451522
350.0,740,3625.972166
365.0,814,3630.93443
555.0,1551,3640.405176
620.0,712,3644.74454
605.0,1142,3651.695319
785.0,1080,3658.264458
500.0,614,3662.021019
330.0,790,3666.857725
225.0,860,3672.12282
680.0,1091,3678.838449
260.0,586,3682.436174
250.0,615,3686.307446
385.0,733,3690.890307
310.0,606,3694.688096
405.0,930,3700.684508
215.0,473,3703.824924
215.0,493,3707.278916
270.0,584,3710.942614
275.0,701,3715.373174
300.0,775,3720.218574
225.0,711,3724.711085
305.0,793,3729.568351
355.0,796,3734.457496
245.0,564,3737.907393
320.0,632,3741.830881
165.0,657,3746.040269
300.0,667,3750.463818
840.0,1352,3758.806212
395.0,1116,3765.584934
405.0,1010,3771.740834
600.0,1063,3778.205575
770.0,1111,3784.952679
490.0,753,3789.571333
625.0,796,3794.432792
505.0,787,3799.24681
430.0,749,3803.849864
425.0,848,3809.065655
395.0,730,3813.572422
360.0,702,3817.834737
470.0,897,3823.294001
350.0,847,3828.491691
335.0,665,3832.534792
280.0,783,3837.335512
725.0,914,3842.870345
250.0,840,3848.072393
475.0,867,3853.647095
630.0,1017,3859.834063
495.0,1063,3866.839919
245.0,595,3870.867058
335.0,720,3875.602068
735.0,688,3879.866055
420.0,918,3885.661541
600.0,930,3892.244969
600.0,1322,3900.815076
805.0,1280,3909.473568
425.0,953,3916.014383
535.0,735,3921.120908
415.0,758,3926.277636
405.0,792,3931.729044
540.0,612,3935.930117
260.0,620,3940.218122
685.0,883,3946.251719
750.0,1229,3954.576925
775.0,1239,3962.942007
350.0,839,3968.662427
575.0,1167,3976.691113
260.0,762,3982.92513
945.0,1012,3989.84694
605.0,1121,3997.475605
645.0,896,4003.664177
430.0,1076,4011.849057
375.0,707,4017.230624
935.0,1552,4027.935238
215.0,654,4032.317325
405.0,656,4036.731821
340.0,923,4043.103108
585.0,945,4050.299345
345.0,745,4058.159271
435.0,921,4064.786824
800.0,1368,4074.376046
465.0,795,4079.950059
445.0,830,4085.64722
390.0,705,4090.628089
205.0,785,4096.090238
420.0,776,4101.506346
300.0,782,4106.950713
575.0,809,4112.590469
380.0,957,4119.147136
460.0,747,4124.391522
605.0,935,4130.869862
545.0,1228,4139.287492
415.0,913,4145.597348
380.0,766,4150.896988
515.0,892,4157.029429
350.0,580,4161.027772
235.0,720,4165.962231
340.0,910,4172.36236
185.0,548,4176.164384
255.0,591,4180.196262
520.0,895,4186.324987
280.0,624,4190.620917
560.0,988,4197.504391
500.0,1097,4205.154244
320.0,772,4210.509781
180.0,663,4215.092286
295.0,761,4220.3616
240.0,591,4224.467381
220.0,790,4229.902994
355.0,827,4235.521364
525.0,818,4241.166513
405.0,984,4247.849887
425.0,671,4252.421584
320.0,742,4257.557619
675.0,671,4262.212466
350.0,793,4267.641927
510.0,1120,4275.372202
395.0,705,4280.26602
280.0,836,4286.016569
970.0,1550,4296.788513
370.0,933,4303.205711
325.0,837,4309.017015
340.0,805,4314.651158
345.0,682,4319.333482
290.0,604,4323.511988
690.0,1106,4331.154285
395.0,713,4336.101122
535.0,1039,4343.265672
350.0,644,4347.720869
500.0,793,4353.250664
530.0,1062,4360.637417
325.0,633,4364.995284
270.0,643,4369.448355
570.0,1017,4376.436695
420.0,612,4380.633839
300.0,612,4384.83226
680.0,1407,4394.51454
435.0,686,4399.238213
295.0,595,4403.437868
740.0,1005,4410.534819
390.0,679,4415.228513
